Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1267,1267,P,Yes,None,180,184,176,3.13,9.79,183.00,184.00,184.00,86.06,7406.70,177.71,0.00,180.00,3.26,10.64,175.14,178.00,175.00,1
3334,1322,O,Yes,None,177,177,177,2.58,6.67,179.09,357.00,178.00,3.86,14.89,180.48,176.00,179.00,0.93,0.86,176.63,177.00,177.00,1
4805,790,N,Yes,None,176,185,176,0.38,0.15,176.99,357.00,177.00,2.81,7.88,179.13,179.00,179.00,0.48,0.23,176.66,177.00,177.00,1
6994,971,C,Yes,None,175,167,176,1.38,1.90,174.94,175.00,175.00,7.94,63.01,173.74,168.00,168.00,0.46,0.21,176.30,176.00,176.00,1
8762,738,P,Yes,None,178,185,174,1.01,1.03,175.25,175.00,175.00,5.79,33.50,171.74,168.00,168.00,0.85,0.73,175.20,176.00,175.00,1
10498,469,C,Yes,None,180,194,173,1.67,2.79,177.86,359.00,178.00,7.59,57.62,185.46,194.00,188.00,0.70,0.49,173.77,174.00,174.00,1
13450,1417,Q,Yes,None,178,187,170,0.71,0.51,179.99,180.00,180.00,12.19,148.69,206.52,194.00,204.00,1.73,2.99,172.06,173.00,173.00,1
14669,633,Y,Yes,None,177,176,173,1.48,2.20,178.96,180.00,179.00,18.33,335.82,197.50,178.00,196.00,1.47,2.17,171.52,173.00,172.00,1
16539,500,T,Yes,None,176,171,172,1.11,1.23,176.22,175.00,176.00,3.52,12.40,175.09,173.00,173.00,0.57,0.33,172.18,172.00,172.00,1
18843,800,Z,Yes,None,176,170,173,0.35,0.12,175.86,176.00,176.00,1.22,1.50,171.19,172.00,171.00,0.49,0.24,172.41,172.00,172.00,1
20847,795,W,Yes,None,177,169,177,0.50,0.25,176.45,176.00,176.00,8.07,65.12,164.13,172.00,167.50,2.61,6.79,174.89,172.00,174.00,1
23069,1016,B,Yes,None,177,182,173,0.34,0.12,176.87,357.00,177.00,5.83,34.03,173.85,182.00,174.00,1.71,2.91,175.68,177.00,176.00,1
25987,1923,A,Yes,None,164,180,176,8.10,65.57,163.33,155.00,161.00,3.56,12.68,186.29,191.00,186.00,1.31,1.70,175.50,176.00,176.00,1
28071,2000,b,No,Omission,178,193,172,8.45,71.41,168.85,177.00,173.00,5.89,34.73,182.31,192.00,182.00,1.61,2.59,175.07,176.00,176.00,0
28792,721,V,Yes,None,178,194,172,4.79,22.94,174.13,178.00,176.00,7.66,58.65,184.55,192.00,183.00,1.75,3.08,173.98,172.00,175.00,1
32077,2000,X,Yes,None,177,186,171,0.51,0.26,176.46,176.00,176.00,4.69,22.04,182.50,185.00,185.00,0.34,0.11,172.06,172.00,172.00,1
32779,701,D,Yes,None,177,185,172,0.50,0.25,176.45,176.00,176.00,4.21,17.70,182.10,185.00,185.00,0.46,0.21,171.97,172.00,172.00,1
35217,1133,M,Yes,None,177,176,173,0.23,0.05,177.06,357.00,177.00,2.70,7.29,182.94,183.00,183.00,0.63,0.40,171.88,172.00,172.00,1
37651,1550,P,Yes,None,178,178,170,0.57,0.32,177.70,178.00,178.00,1.14,1.30,178.47,178.00,178.00,1.33,1.77,170.64,170.00,170.00,1
38865,752,D,Yes,None,178,178,170,0.23,0.05,178.06,178.00,178.00,0.71,0.51,178.54,178.00,178.00,0.40,0.16,169.82,170.00,170.00,1
40852,733,E,Yes,None,178,178,170,0.00,0.00,178.00,178.00,178.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,170.00,170.00,170.00,1
42800,666,I,Yes,None,179,191,170,0.46,0.21,178.31,178.00,178.00,4.21,17.73,180.80,178.00,178.00,0.11,0.01,170.01,170.00,170.00,1
44818,667,J,Yes,None,178,195,180,0.55,0.30,179.44,359.00,179.00,4.68,21.86,191.91,193.00,193.00,4.37,19.08,174.27,170.00,172.00,1
46768,599,M,Yes,None,174,183,173,1.96,3.85,177.19,175.00,177.00,8.05,64.75,188.38,193.00,193.00,3.09,9.58,177.34,180.00,178.00,1
49321,1147,D,Yes,None,173,183,172,0.66,0.43,173.39,173.00,173.00,1.74,3.04,183.02,184.00,183.00,0.43,0.19,172.24,172.00,172.00,1
50960,767,J,Yes,None,175,196,172,0.64,0.41,173.31,173.00,173.00,3.67,13.44,184.88,183.00,183.00,0.00,0.00,172.00,172.00,172.00,1
52594,382,b,Yes,None,175,189,172,1.00,1.00,174.52,355.00,175.00,5.59,31.21,191.69,197.00,194.00,0.24,0.06,172.06,172.00,172.00,1
54496,273,a,Yes,None,175,185,172,0.33,0.11,175.12,355.00,175.00,5.08,25.78,188.82,185.00,185.00,0.00,0.00,172.00,172.00,172.00,1
56826,598,X,No,Commission,176,185,171,0.57,0.32,175.41,175.00,175.00,1.09,1.19,185.92,185.00,185.00,0.49,0.24,171.61,172.00,172.00,0
60249,2000,W,No,Omission,169,253,168,4.14,17.15,172.56,168.00,174.00,32.28,1042.26,228.30,185.00,248.50,3.48,12.11,168.33,171.00,171.00,0
61166,917,J,Yes,None,174,178,174,3.58,12.79,171.09,168.00,169.50,29.00,841.03,233.89,259.00,251.00,3.80,14.46,168.53,164.00,169.00,1
64262,2000,x,Yes,None,177,182,171,0.66,0.43,176.50,177.00,177.00,1.58,2.50,181.33,181.00,181.00,0.72,0.52,172.43,172.00,172.00,1
64785,523,a,Yes,None,176,183,170,0.53,0.28,176.62,177.00,177.00,1.08,1.17,181.97,181.00,182.00,0.83,0.68,171.93,172.00,172.00,1
68271,2000,x,Yes,None,179,180,173,0.68,0.46,177.31,177.00,177.00,0.67,0.45,179.77,180.00,180.00,0.38,0.14,172.16,172.00,172.00,1
69086,815,B,Yes,None,179,169,176,0.81,0.66,177.87,177.00,178.00,4.25,18.03,177.82,180.00,180.00,1.50,2.26,173.06,172.00,172.00,1
71291,1019,Z,Yes,None,178,179,176,1.70,2.89,179.59,178.00,179.00,29.92,895.03,143.92,169.00,157.00,1.34,1.80,176.28,176.00,176.00,1
74144,1867,V,Yes,None,175,191,175,3.61,13.00,179.58,4.00,179.00,32.36,1047.30,228.26,268.00,230.50,2.07,4.29,173.09,171.00,173.00,1
76305,2000,E,No,Omission,170,187,173,3.76,14.17,172.44,175.00,174.00,34.19,1168.93,231.44,262.00,228.00,3.15,9.93,172.76,175.00,174.00,0
76556,250,x,No,Commission,173,183,174,3.55,12.59,172.03,175.00,172.00,35.26,1243.02,225.23,190.00,213.00,3.17,10.04,172.84,174.00,174.00,0
78711,399,H,Yes,None,176,192,171,3.36,11.28,173.97,177.00,175.00,27.42,751.64,194.77,187.00,186.00,2.32,5.37,171.82,174.00,172.00,1
82328,2000,X,Yes,None,178,168,175,1.33,1.76,176.91,177.00,177.00,25.39,644.64,177.40,222.00,170.00,2.67,7.12,172.64,171.00,173.00,1
83094,766,G,Yes,None,178,168,177,1.12,1.26,176.91,178.00,177.00,11.42,130.35,165.62,169.00,168.00,2.28,5.19,174.08,176.00,175.00,1
85760,1420,Z,Yes,None,178,183,178,1.15,1.31,179.31,178.00,179.00,7.58,57.42,178.60,188.00,178.00,1.04,1.08,177.48,178.00,178.00,1
86495,150,M,Yes,None,178,182,178,1.15,1.31,179.32,178.00,179.00,5.13,26.30,181.81,182.00,182.00,0.90,0.82,177.87,178.00,178.00,1
88945,600,G,Yes,None,177,177,175,0.60,0.36,177.51,178.00,178.00,11.84,140.27,188.95,182.00,182.00,1.68,2.82,176.36,178.00,176.50,1
91064,709,T,Yes,None,177,181,174,0.11,0.01,176.99,177.00,177.00,3.89,15.17,177.05,181.00,178.00,0.67,0.45,175.18,175.00,175.00,1
93293,933,G,Yes,None,176,179,175,0.50,0.25,176.46,176.00,176.00,1.26,1.60,180.24,180.00,180.00,0.37,0.14,174.84,175.00,175.00,1
96379,2000,x,Yes,None,173,124,177,1.57,2.47,174.88,176.00,175.00,16.58,274.77,161.68,178.00,164.00,0.88,0.78,174.79,174.00,175.00,1
97064,685,Z,Yes,None,178,168,175,1.72,2.97,174.82,355.00,175.00,15.81,250.10,155.29,161.00,160.00,1.01,1.01,175.12,175.00,175.00,1
99149,766,D,Yes,None,178,177,176,1.76,3.11,177.17,178.00,178.00,17.19,295.51,166.26,177.00,176.00,0.92,0.85,175.65,176.00,176.00,1
101602,1208,T,Yes,None,178,187,174,0.00,0.00,178.00,178.00,178.00,4.17,17.39,180.13,176.00,178.00,0.79,0.62,175.45,176.00,176.00,1
103702,1304,Q,Yes,None,178,186,174,0.00,0.00,178.00,178.00,178.00,0.83,0.68,186.16,186.00,186.00,0.33,0.11,174.13,174.00,174.00,1
105502,1099,M,Yes,None,178,183,175,0.42,0.18,178.23,178.00,178.00,1.11,1.22,185.64,186.00,186.00,0.27,0.07,174.08,174.00,174.00,1
108407,2000,X,Yes,None,178,179,176,0.24,0.06,177.94,178.00,178.00,2.68,7.16,179.40,183.00,179.00,0.83,0.70,175.95,175.00,176.00,1
109007,599,V,Yes,None,178,179,176,0.24,0.06,177.94,178.00,178.00,1.98,3.94,178.60,179.00,179.00,0.69,0.47,176.15,176.00,176.00,1
112423,2000,x,Yes,None,178,179,176,0.00,0.00,178.00,178.00,178.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,176.00,176.00,176.00,1
112993,570,P,Yes,None,178,179,176,0.00,0.00,178.00,178.00,178.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,176.00,176.00,176.00,1
115012,583,S,Yes,None,178,179,176,0.00,0.00,178.00,178.00,178.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,176.00,176.00,176.00,1
117213,781,W,Yes,None,178,179,176,0.00,0.00,178.00,178.00,178.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,176.00,176.00,176.00,1
119967,1533,A,Yes,None,179,192,172,0.43,0.19,178.24,178.00,178.00,5.31,28.18,183.06,179.00,179.00,1.29,1.66,175.01,176.00,176.00,1
121766,1316,U,Yes,None,178,191,172,0.47,0.22,178.67,179.00,179.00,2.80,7.84,190.88,192.00,192.00,0.95,0.91,172.65,172.00,172.00,1
124171,1708,W,Yes,None,175,189,172,1.43,2.06,176.61,178.00,177.00,11.89,141.40,204.27,192.00,204.00,1.23,1.52,173.20,172.00,173.00,1
125206,738,E,Yes,None,177,184,173,0.99,0.98,175.92,355.00,176.00,14.41,207.62,202.01,184.00,204.00,0.97,0.95,173.53,173.00,173.00,1
127624,1152,P,Yes,None,179,149,176,1.41,1.98,177.51,176.00,177.00,12.30,151.36,170.96,184.00,172.00,1.89,3.57,175.02,173.00,174.00,1
130482,2000,X,Yes,None,178,177,174,1.29,1.67,178.66,179.00,179.00,14.16,200.48,156.95,149.00,150.00,1.47,2.15,176.12,175.00,176.00,1
131359,877,C,Yes,None,180,174,174,1.39,1.94,178.82,180.00,179.00,15.94,253.97,166.23,174.00,174.00,2.15,4.62,175.39,175.00,175.00,1
133428,944,F,Yes,None,179,182,176,0.80,0.64,180.30,1.00,180.00,6.35,40.32,175.96,179.00,179.00,1.42,2.03,174.48,176.00,174.00,1
135147,646,M,Yes,None,179,178,176,1.01,1.03,179.56,359.00,179.00,2.38,5.65,178.64,178.00,178.00,0.36,0.13,176.02,176.00,176.00,1
137194,682,F,Yes,None,180,178,176,0.39,0.15,179.19,359.00,179.00,0.51,0.27,177.77,178.00,178.00,0.26,0.07,176.07,176.00,176.00,1
139600,1083,J,Yes,None,180,179,176,0.36,0.13,179.84,180.00,180.00,0.21,0.04,178.04,178.00,178.00,0.00,0.00,176.00,176.00,176.00,1
141284,766,F,Yes,None,179,183,174,0.48,0.23,179.65,180.00,180.00,1.68,2.81,179.52,178.00,179.00,0.78,0.61,175.38,176.00,176.00,1
143636,1100,C,Yes,None,180,191,172,0.49,0.24,179.59,180.00,180.00,3.21,10.31,185.42,183.00,184.00,1.05,1.10,173.01,174.00,173.00,1
145491,952,Q,Yes,None,179,198,173,0.35,0.12,179.86,180.00,180.00,4.19,17.58,191.94,191.00,191.00,0.73,0.53,172.27,172.00,172.00,1
148577,2000,x,Yes,None,178,186,175,0.44,0.20,178.27,178.00,178.00,2.49,6.19,186.25,186.00,186.00,0.65,0.42,175.06,175.00,175.00,1
149426,849,O,Yes,None,178,182,176,0.18,0.03,178.03,178.00,178.00,1.03,1.06,184.90,186.00,185.00,0.46,0.21,175.29,175.00,175.00,1
151427,838,S,Yes,None,178,182,176,0.18,0.03,178.03,178.00,178.00,1.52,2.32,182.89,182.00,182.00,0.43,0.19,175.75,176.00,176.00,1
153274,685,Q,Yes,None,179,182,176,0.47,0.22,178.32,178.00,178.00,0.16,0.03,181.97,182.00,182.00,0.00,0.00,176.00,176.00,176.00,1
155058,466,U,Yes,None,179,182,175,0.33,0.11,178.87,359.00,179.00,0.00,0.00,182.00,182.00,182.00,0.41,0.17,175.79,176.00,176.00,1
157119,515,M,Yes,None,178,182,175,0.47,0.22,178.67,359.00,179.00,0.28,0.08,182.08,182.00,182.00,0.32,0.10,175.12,175.00,175.00,1
159159,549,N,Yes,None,179,182,175,0.36,0.13,178.84,179.00,179.00,0.23,0.05,182.06,182.00,182.00,0.00,0.00,175.00,175.00,175.00,1
161059,450,Q,Yes,None,178,182,176,0.40,0.16,178.80,359.00,179.00,0.13,0.02,182.02,182.00,182.00,0.15,0.02,175.02,175.00,175.00,1
164645,2000,x,Yes,None,178,168,173,0.29,0.08,178.09,178.00,178.00,4.87,23.71,177.91,182.00,181.00,0.52,0.27,174.73,175.00,175.00,1
166664,2000,X,Yes,None,178,178,174,0.29,0.08,178.09,178.00,178.00,3.56,12.65,170.51,167.00,170.00,0.65,0.42,173.67,174.00,174.00,1
167241,576,H,Yes,None,178,182,174,0.00,0.00,178.00,178.00,178.00,5.30,28.11,171.90,167.00,170.00,0.50,0.25,173.57,174.00,174.00,1
170681,2000,x,Yes,None,178,184,173,0.22,0.05,178.05,178.00,178.00,0.46,0.21,184.29,184.00,184.00,0.00,0.00,173.00,173.00,173.00,1
171052,371,E,Yes,None,178,184,173,0.22,0.05,178.05,178.00,178.00,0.37,0.14,184.17,184.00,184.00,0.00,0.00,173.00,173.00,173.00,1
174687,2000,x,Yes,None,177,158,173,0.55,0.31,178.53,359.00,179.00,8.18,66.88,176.21,182.00,181.00,0.27,0.07,173.92,174.00,174.00,1
175651,964,W,Yes,None,176,196,175,1.21,1.47,177.95,359.00,179.00,11.82,139.77,174.75,182.00,179.00,1.00,1.00,174.27,174.00,174.00,1
178723,2000,X,Yes,None,176,187,173,0.00,0.00,176.00,176.00,176.00,4.32,18.65,189.69,186.00,187.00,0.64,0.41,174.66,175.00,175.00,1
179740,1016,A,Yes,None,176,186,173,0.00,0.00,176.00,176.00,176.00,1.10,1.21,186.52,186.00,186.00,0.92,0.84,173.98,173.00,174.00,1
181938,1204,a,Yes,None,176,186,173,0.42,0.17,176.22,176.00,176.00,0.00,0.00,186.00,186.00,186.00,0.00,0.00,173.00,173.00,173.00,1
183741,1002,G,Yes,None,177,186,173,0.46,0.22,176.69,357.00,177.00,0.00,0.00,186.00,186.00,186.00,0.00,0.00,173.00,173.00,173.00,1
186747,2000,A,No,Omission,173,170,173,3.75,14.05,168.23,166.00,167.00,15.12,228.65,148.76,135.00,141.50,1.96,3.85,175.33,173.00,175.50,0
187778,1031,a,Yes,None,178,182,177,5.49,30.16,170.23,178.00,168.00,20.61,424.95,156.73,135.00,151.00,1.99,3.95,175.27,173.00,175.00,1
189932,1185,E,Yes,None,175,178,180,1.73,2.98,176.52,178.00,177.00,5.73,32.83,177.43,180.00,179.00,2.92,8.56,177.91,181.00,179.00,1
192065,1306,J,Yes,None,175,176,175,0.66,0.43,174.86,175.00,175.00,3.23,10.46,175.21,175.00,175.00,2.00,4.02,176.71,175.00,176.00,1
193445,681,L,Yes,None,175,176,175,0.00,0.00,175.00,175.00,175.00,2.08,4.33,174.29,176.00,175.00,0.39,0.15,175.03,175.00,175.00,1
195395,629,Y,Yes,None,176,177,174,0.33,0.11,175.12,355.00,175.00,0.28,0.08,176.09,176.00,176.00,0.48,0.23,174.36,174.00,174.00,1
197453,684,a,Yes,None,176,177,174,0.40,0.16,175.81,176.00,176.00,0.42,0.18,176.77,177.00,177.00,0.00,0.00,174.00,174.00,174.00,1
200115,1328,H,Yes,None,176,178,174,0.00,0.00,176.00,176.00,176.00,0.26,0.07,177.07,177.00,177.00,0.00,0.00,174.00,174.00,174.00,1
201702,904,Q,Yes,None,176,177,174,0.00,0.00,176.00,176.00,176.00,0.49,0.24,177.39,177.00,177.00,0.10,0.01,173.99,174.00,174.00,1
203415,612,b,Yes,None,176,178,174,0.00,0.00,176.00,176.00,176.00,0.49,0.24,177.42,177.00,177.00,0.10,0.01,173.99,174.00,174.00,1
205122,316,P,Yes,None,176,177,174,0.00,0.00,176.00,176.00,176.00,0.48,0.23,177.64,178.00,178.00,0.26,0.07,173.93,174.00,174.00,1
207674,865,C,Yes,None,178,198,176,0.62,0.38,176.39,176.00,176.00,5.03,25.33,180.32,178.00,178.00,0.72,0.51,174.36,174.00,174.00,1
209876,1050,S,Yes,None,177,183,173,0.50,0.25,177.46,357.00,177.00,8.58,73.55,193.21,203.00,193.00,1.07,1.16,174.84,176.00,175.00,1
212144,1299,a,Yes,None,177,183,174,0.23,0.05,177.06,357.00,177.00,1.21,1.45,183.46,183.00,183.00,0.50,0.25,173.45,173.00,173.00,1
213454,598,B,Yes,None,177,183,174,0.22,0.05,177.05,357.00,177.00,0.00,0.00,183.00,183.00,183.00,0.41,0.17,173.78,174.00,174.00,1
216865,2000,x,Yes,None,176,183,174,0.42,0.18,177.21,177.00,177.00,0.00,0.00,183.00,183.00,183.00,0.00,0.00,174.00,174.00,174.00,1
217394,529,B,Yes,None,175,185,173,0.67,0.46,176.98,177.00,177.00,0.47,0.22,183.15,183.00,183.00,0.28,0.08,173.92,174.00,174.00,1
219414,532,V,Yes,None,178,181,172,0.83,0.69,176.62,177.00,177.00,1.33,1.78,184.34,185.00,185.00,0.84,0.70,172.87,173.00,173.00,1
221334,449,J,Yes,None,180,186,179,1.10,1.20,178.08,177.00,178.00,2.66,7.07,185.79,186.00,186.00,4.16,17.31,176.46,172.00,178.00,1
223334,439,C,Yes,None,180,185,176,0.61,0.37,179.74,180.00,180.00,1.75,3.05,186.00,185.00,185.00,1.77,3.15,178.04,179.00,179.00,1
226052,1152,W,Yes,None,180,176,171,0.40,0.16,179.81,180.00,180.00,5.90,34.77,181.16,185.00,185.00,1.90,3.62,173.94,175.00,175.00,1
227835,933,V,Yes,None,181,186,172,0.76,0.57,180.23,1.00,180.00,5.99,35.86,180.69,186.00,183.50,1.05,1.10,171.98,172.00,172.00,1
229619,714,b,Yes,None,181,186,172,0.00,0.00,181.00,1.00,181.00,0.26,0.07,185.95,186.00,186.00,0.00,0.00,172.00,172.00,172.00,1
231722,799,A,Yes,None,181,186,172,0.31,0.10,180.89,1.00,181.00,0.00,0.00,186.00,186.00,186.00,0.00,0.00,172.00,172.00,172.00,1
234757,1824,U,Yes,None,170,188,176,6.41,41.12,175.07,180.00,179.00,11.68,136.43,196.99,189.00,190.00,1.78,3.16,173.58,172.00,173.00,1
236942,2000,L,No,Omission,173,278,162,3.34,11.18,170.71,172.00,172.00,36.92,1363.38,236.85,279.00,229.00,5.44,29.57,169.27,163.00,170.00,0
238955,2000,Y,No,Omission,173,183,175,1.04,1.09,172.17,172.00,172.00,32.20,1037.07,254.74,279.00,273.00,4.56,20.77,165.61,162.00,163.00,0
239138,183,M,Yes,None,175,179,176,1.14,1.29,172.30,172.00,172.00,36.24,1313.59,248.95,279.00,268.00,5.06,25.59,166.36,162.00,163.00,1
241573,606,I,Yes,None,178,183,171,1.76,3.08,176.18,178.00,177.00,4.94,24.44,181.21,183.00,183.00,2.42,5.84,172.56,175.00,172.00,1
243890,917,R,Yes,None,177,182,171,0.18,0.03,177.97,178.00,178.00,0.87,0.76,181.90,182.00,182.00,0.62,0.38,170.79,171.00,171.00,1
246976,2001,Y,Yes,None,165,182,175,3.87,14.98,175.77,178.00,177.00,2.78,7.74,182.78,182.00,182.00,1.94,3.75,173.25,172.00,172.00,1
248987,2000,J,No,Omission,159,174,175,14.12,199.44,156.11,137.00,157.00,4.02,16.17,180.66,180.00,180.00,1.10,1.20,176.34,176.00,176.00,0
249474,487,P,Yes,None,169,170,174,11.92,142.20,154.20,137.00,157.00,3.82,14.62,178.21,180.00,179.00,1.38,1.91,176.03,175.00,176.00,1
252996,2000,x,Yes,None,177,51,192,3.47,12.04,178.02,175.00,177.00,46.36,2149.28,119.58,166.00,136.00,5.57,30.99,178.72,175.00,175.00,1
254209,1213,Q,Yes,None,178,168,180,3.59,12.89,178.13,177.00,177.00,42.41,1798.84,96.41,51.00,86.00,6.89,47.48,184.49,175.00,184.00,1
256136,1124,Y,Yes,None,176,195,175,2.42,5.85,177.47,359.00,178.00,45.56,2076.07,159.49,168.00,170.00,7.45,55.52,181.37,175.00,181.00,1
258331,1310,N,Yes,None,164,193,175,5.32,28.31,173.06,179.00,174.00,5.54,30.75,192.71,195.00,194.00,1.32,1.74,174.40,174.00,174.00,1
260225,1202,A,Yes,None,184,172,183,7.65,58.53,174.43,2.00,174.00,5.57,31.02,186.49,187.00,187.00,3.07,9.42,174.86,174.00,174.00,1
261908,866,I,Yes,None,181,179,176,1.10,1.21,182.71,2.00,183.00,5.71,32.66,179.32,176.00,177.00,3.44,11.86,177.26,179.00,178.00,1
263508,450,W,Yes,None,180,180,174,1.42,2.02,181.67,1.00,181.00,1.79,3.22,177.98,179.00,179.00,1.69,2.86,176.33,175.00,176.00,1
265403,333,b,Yes,None,181,182,174,0.50,0.25,180.51,1.00,181.00,1.31,1.73,180.52,180.00,180.00,0.53,0.28,174.23,174.00,174.00,1
267715,645,U,Yes,None,180,174,174,0.49,0.24,180.40,180.00,180.00,5.19,26.91,175.35,170.00,173.00,0.00,0.00,174.00,174.00,174.00,1
269786,706,T,Yes,None,181,187,173,0.49,0.24,180.60,1.00,181.00,4.74,22.44,176.61,178.00,178.00,0.30,0.09,173.90,174.00,174.00,1
271540,455,G,Yes,None,178,185,173,0.91,0.83,180.92,1.00,181.00,9.68,93.76,190.14,178.00,188.00,0.49,0.24,173.60,174.00,174.00,1
273452,362,I,Yes,None,178,184,173,1.47,2.17,179.04,178.00,178.00,7.90,62.48,189.31,185.00,185.00,0.74,0.55,172.73,172.00,173.00,1
275541,450,x,No,Commission,179,168,173,0.50,0.25,178.57,359.00,179.00,9.55,91.16,174.24,185.00,170.50,0.66,0.43,173.04,173.00,173.00,0
279118,2000,X,Yes,None,179,174,173,0.07,0.01,178.99,359.00,179.00,1.46,2.14,172.97,174.00,174.00,0.00,0.00,173.00,173.00,173.00,1
279657,538,B,Yes,None,179,174,173,0.00,0.00,179.00,179.00,179.00,0.62,0.38,173.66,174.00,174.00,0.00,0.00,173.00,173.00,173.00,1
281875,752,A,Yes,None,180,174,173,0.38,0.15,179.18,179.00,179.00,0.00,0.00,174.00,174.00,174.00,0.00,0.00,173.00,173.00,173.00,1
283710,583,Q,Yes,None,179,174,172,0.44,0.19,179.26,359.00,179.00,0.00,0.00,174.00,174.00,174.00,0.48,0.23,172.64,173.00,173.00,1
285977,833,F,Yes,None,181,186,175,0.72,0.52,179.45,179.00,179.00,3.31,10.93,175.63,174.00,174.00,0.94,0.89,172.40,172.00,172.00,1
289171,2000,x,Yes,None,172,173,175,2.37,5.63,180.80,182.00,182.00,7.95,63.21,184.46,192.00,188.00,4.05,16.41,176.90,173.00,176.00,1
289944,772,C,Yes,None,172,177,174,4.63,21.42,178.04,182.00,181.00,7.66,58.71,180.82,192.00,177.00,4.28,18.28,176.46,173.00,174.00,1
292360,1182,G,Yes,None,173,180,173,0.72,0.52,172.28,173.00,172.00,1.43,2.06,178.81,180.00,180.00,0.41,0.17,173.22,173.00,173.00,1
293927,733,T,Yes,None,176,196,173,0.88,0.78,173.50,173.00,173.00,4.63,21.44,183.05,180.00,180.00,0.48,0.23,173.34,173.00,173.00,1
297226,2000,X,Yes,None,176,182,174,0.35,0.12,175.86,176.00,176.00,4.53,20.51,183.72,181.00,182.00,0.38,0.15,173.82,174.00,174.00,1
297561,334,E,Yes,None,176,182,174,0.35,0.12,175.86,176.00,176.00,2.21,4.89,182.31,181.00,182.00,0.25,0.06,173.93,174.00,174.00,1
299892,654,D,Yes,None,176,182,174,0.00,0.00,176.00,176.00,176.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
302218,977,S,Yes,None,177,182,174,0.50,0.25,176.45,176.00,176.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
305253,2000,x,Yes,None,177,182,174,0.16,0.03,176.97,357.00,177.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
307257,2000,X,Yes,None,177,182,174,0.00,0.00,177.00,177.00,177.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
307953,695,a,Yes,None,177,182,174,0.00,0.00,177.00,177.00,177.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
310237,977,Q,Yes,None,177,182,174,0.00,0.00,177.00,177.00,177.00,0.00,0.00,182.00,182.00,182.00,0.34,0.12,173.87,174.00,174.00,1
312075,814,I,Yes,None,178,182,170,0.54,0.29,177.19,177.00,177.00,0.15,0.02,182.02,182.00,182.00,1.60,2.56,172.44,174.00,173.00,1
313911,638,G,Yes,None,178,178,177,0.87,0.76,178.23,178.00,178.00,3.11,9.66,179.12,182.00,180.50,4.00,15.97,174.39,170.00,173.00,1
317281,2000,X,Yes,None,178,179,175,0.33,0.11,178.12,178.00,178.00,0.11,0.01,179.01,179.00,179.00,0.24,0.06,175.06,175.00,175.00,1
317798,516,P,Yes,None,179,179,175,0.43,0.18,178.24,178.00,178.00,0.11,0.01,179.01,179.00,179.00,0.00,0.00,175.00,175.00,175.00,1
320215,933,C,Yes,None,178,179,175,0.50,0.25,178.52,359.00,179.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,175.00,175.00,175.00,1
322433,1140,B,Yes,None,179,179,175,0.36,0.13,178.16,178.00,178.00,0.49,0.24,179.38,179.00,179.00,0.00,0.00,175.00,175.00,175.00,1
324746,1448,D,Yes,None,178,180,175,0.50,0.25,178.47,178.00,178.00,0.50,0.25,179.43,179.00,179.00,0.00,0.00,175.00,175.00,175.00,1
326751,1450,b,Yes,None,171,191,177,3.62,13.12,175.76,178.00,178.00,4.45,19.84,182.53,180.00,180.00,0.85,0.73,175.56,175.00,175.00,1
328352,1050,H,Yes,None,175,180,172,2.57,6.60,172.88,351.00,172.00,5.78,33.42,184.03,191.00,185.00,1.51,2.27,175.83,177.00,176.00,1
331412,1396,M,Yes,None,179,182,174,10.24,104.92,185.97,174.00,187.00,75.02,5628.10,171.60,180.00,179.00,2.42,5.87,175.11,174.00,175.00,1
334044,2000,X,Yes,None,176,181,174,2.74,7.52,176.71,180.00,176.00,2.36,5.59,181.38,179.00,181.00,1.22,1.50,173.89,175.00,174.00,1
336048,2000,x,Yes,None,179,179,175,0.95,0.90,176.14,176.00,176.00,0.98,0.96,180.73,181.00,181.00,0.35,0.12,174.86,175.00,175.00,1
338049,2000,X,Yes,None,183,174,177,1.87,3.50,179.22,177.00,179.00,2.60,6.75,177.61,181.00,177.50,1.15,1.33,174.41,175.00,175.00,1
338833,783,J,Yes,None,181,178,177,2.03,4.13,180.87,180.00,180.00,1.93,3.73,176.12,175.00,176.00,1.60,2.56,174.88,177.00,175.00,1
